,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
4292,Costa Rica,CRI,12/04/2021,586799,354291,232508,6,5154244,6.873772371
4293,Costa Rica,CRI,19/04/2021,698327,450593,247734,13,5154244,8.74217441
4294,Costa Rica,CRI,26/04/2021,818884,538682,280202,7,5154244,10.45123203
4295,Costa Rica,CRI,03/05/2021,950252,605099,345153,23,5154244,11.73982062
4296,Costa Rica,CRI,10/05/2021,1093931,657301,436630,21,5154244,12.75261707
4297,Costa Rica,CRI,17/05/2021,1251900,721882,530018,24,5154244,14.00558452
4298,Costa Rica,CRI,24/05/2021,1457802,867517,590285,32,5154244,16.83112014
4299,Costa Rica,CRI,01/06/2021,1658685,1012339,646346,29,5154244,19.64088235
4300,Costa Rica,CRI,07/06/2021,1906177,1219551,686626,22,5154244,23.66110335
4301,Costa Rica,CRI,14/06/2021,2150520,1409778,740742,24,5154244,27.3517901
4302,Costa Rica,CRI,22/06/2021,2331030,1535967,795063,16,5154244,29.80004439
4303,Costa Rica,CRI,28/06/2021,2440385,1629222,811163,12,5154244,31.6093301
4304,Costa Rica,CRI,05/07/2021,2521795,1704864,816931,17,5154244,33.07689741
4305,Costa Rica,CRI,13/07/2021,2606791,1783949,822842,8,5154244,34.61126404
4306,Costa Rica,CRI,19/07/2021,2812795,1982452,830343,6,5154244,38.46251749
4307,Costa Rica,CRI,26/07/2021,3424278,2573189,851089,8,5154244,49.92369395
4308,Costa Rica,CRI,09/08/2021,3643509,2780658,862851,12,5154244,53.94890114
4309,Costa Rica,CRI,16/08/2021,3848155,2948584,899571,14,5154244,57.20691531
4310,Costa Rica,CRI,23/08/2021,4033022,3029514,1003508,18,5154244,58.77707769
4311,Costa Rica,CRI,30/08/2021,4278505,3059023,1219482,26,5154244,59.34959618
4312,Costa Rica,CRI,08/09/2021,4580610,3071596,1509014,24,5154244,59.59353108
4313,Costa Rica,CRI,13/09/2021,4872085,3144786,1727299,26,5154244,61.01352594
4314,Costa Rica,CRI,20/09/2021,5278407,3274461,2003946,42,5154244,63.52941382
4315,Costa Rica,CRI,27/09/2021,5596495,3407214,2189281,25,5154244,66.10501948
4316,Costa Rica,CRI,04/10/2021,5760293,3470013,2290280,28,5154244,67.32341348
4317,Costa Rica,CRI,11/10/2021,5921089,3525260,2395829,29,5154244,68.39528746
4318,Costa Rica,CRI,18/10/2021,6124445,3597302,2527143,22,5154244,69.79300941
4319,Croatia,HRV,25/01/2021,69984,58077,11907,28,4073557,1.425707312
4320,Croatia,HRV,01/02/2021,83928,58829,25099,29,4073557,1.444167837
4321,Croatia,HRV,03/02/2021,87929,59064,28865,17,4073557,1.449936751
4322,Croatia,HRV,04/02/2021,95505,59593,35912,17,4073557,1.462922944
4323,Croatia,HRV,09/02/2021,102207,61241,41966,29,4073557,1.503378988
4324,Croatia,HRV,11/02/2021,112774,64775,47969,14,4073557,1.590133635
4325,Croatia,HRV,15/02/2021,120603,67825,52778,19,4073557,1.665006774
4326,Croatia,HRV,18/02/2021,142222,87169,55053,18,4073557,2.139874316
4327,Croatia,HRV,22/02/2021,166146,108311,57835,9,4073557,2.658880188
4328,Croatia,HRV,24/02/2021,184076,125771,58305,13,4073557,3.087498223
4329,Croatia,HRV,25/02/2021,194267,135756,58511,15,4073557,3.332615697
4330,Croatia,HRV,01/03/2021,213068,153085,59983,15,4073557,3.75801787
4331,Croatia,HRV,04/03/2021,242000,182000,60000,7,4073557,4.467839777
4332,Croatia,HRV,08/03/2021,265223,202167,63056,5,4073557,4.962910793
4333,Croatia,HRV,12/03/2021,300956,233423,67533,10,4073557,5.730200903
4334,Croatia,HRV,19/03/2021,365082,288622,76460,17,4073557,7.08525743
4335,Croatia,HRV,22/03/2021,390657,311448,79209,20,4073557,7.645603093
4336,Croatia,HRV,26/03/2021,416745,335916,80829,10,4073557,8.246257509
4337,Croatia,HRV,28/03/2021,430396,348648,81748,18,4073557,8.558809905
4338,Croatia,HRV,31/03/2021,476499,385724,89313,17,4073557,9.468972694
4339,Croatia,HRV,01/04/2021,498417,404518,92380,19,4073557,9.930338522
4340,Croatia,HRV,02/04/2021,517112,419431,96047,20,4073557,10.29643135
4341,Croatia,HRV,04/04/2021,524371,426037,98334,29,4073557,10.4585992
4342,Croatia,HRV,06/04/2021,526414,427387,99027,25,4073557,10.49173977
4343,Croatia,HRV,07/04/2021,533409,432601,100808,30,4073557,10.61973602
4344,Croatia,HRV,08/04/2021,543436,440890,102546,36,4073557,10.82321912
4345,Croatia,HRV,09/04/2021,565785,458762,107023,36,4073557,11.26195116
4346,Croatia,HRV,10/04/2021,583931,473522,110409,50,4073557,11.62428806
4347,Croatia,HRV,11/04/2021,588183,477617,110566,34,4073557,11.72481446
4348,Croatia,HRV,12/04/2021,595369,483825,111544,39,4073557,11.87721198
4349,Croatia,HRV,13/04/2021,605423,491601,113822,25,4073557,12.06810166
4350,Croatia,HRV,14/04/2021,617516,500233,117283,25,4073557,12.28000492
4351,Croatia,HRV,15/04/2021,643834,519375,124459,41,4073557,12.74991365
4352,Croatia,HRV,16/04/2021,671839,539487,132352,43,4073557,13.24363449
4353,Croatia,HRV,17/04/2021,691265,552559,138706,44,4073557,13.5645334
4354,Croatia,HRV,18/04/2021,693530,553883,139647,37,4073557,13.59703571
4355,Croatia,HRV,19/04/2021,698032,556969,141063,39,4073557,13.6727926
4356,Croatia,HRV,20/04/2021,708960,565164,143796,39,4073557,13.87396813
4357,Croatia,HRV,21/04/2021,726315,578273,148042,42,4073557,14.19577534
4358,Croatia,HRV,22/04/2021,746878,593972,152906,49,4073557,14.58116334
4359,Croatia,HRV,23/04/2021,770221,611792,158429,46,4073557,15.01861886
4360,Croatia,HRV,24/04/2021,785869,621077,164792,46,4073557,15.24655234
4361,Croatia,HRV,25/04/2021,795597,627216,168381,31,4073557,15.39725601
4362,Croatia,HRV,26/04/2021,798717,629108,169609,39,4073557,15.4437019
4363,Croatia,HRV,27/04/2021,812984,639564,173420,51,4073557,15.70038175
4364,Croatia,HRV,28/04/2021,825839,648709,177130,52,4073557,15.92487843
4365,Croatia,HRV,29/04/2021,872726,682757,189969,44,4073557,16.76070815
4366,Croatia,HRV,30/04/2021,901120,702470,198650,39,4073557,17.24463411
4367,Croatia,HRV,01/05/2021,907575,707057,200518,41,4073557,17.3572384
4368,Croatia,HRV,02/05/2021,908839,708137,200702,49,4073557,17.38375086
4369,Croatia,HRV,03/05/2021,921527,716861,204666,52,4073557,17.59791259
4370,Croatia,HRV,04/05/2021,944398,734556,209842,36,4073557,18.03229954
4371,Croatia,HRV,05/05/2021,979181,760805,218376,46,4073557,18.67667496
4372,Croatia,HRV,06/05/2021,1025701,796909,228792,51,4073557,19.56297653
4373,Croatia,HRV,07/05/2021,1078760,835320,243440,40,4073557,20.50591166
4374,Croatia,HRV,08/05/2021,1117709,867621,250088,33,4073557,21.29885503
4375,Croatia,HRV,09/05/2021,1131607,879312,252295,36,4073557,21.58585236
4376,Croatia,HRV,10/05/2021,1154319,894881,259438,45,4073557,21.96804905
4377,Croatia,HRV,11/05/2021,1186581,919139,267442,34,4073557,22.56354827
4378,Croatia,HRV,13/05/2021,1268281,980177,288104,40,4073557,24.0619439
4379,Croatia,HRV,14/05/2021,1310456,1009609,300847,34,4073557,24.78445742
4380,Croatia,HRV,15/05/2021,1346991,1039233,307758,41,4073557,25.51168426
4381,Croatia,HRV,16/05/2021,1349447,1041215,308232,23,4073557,25.56033953
4382,Croatia,HRV,17/05/2021,1369969,1052032,317937,21,4073557,25.82588141
4383,Croatia,HRV,18/05/2021,1406279,1078103,328176,30,4073557,26.46588718
4384,Croatia,HRV,19/05/2021,1450169,1109161,341008,27,4073557,27.22831668
4385,Croatia,HRV,21/05/2021,1549368,1157655,391713,36,4073557,28.41877504
4386,Croatia,HRV,22/05/2021,1581292,1179998,401294,28,4073557,28.96726375
4387,Croatia,HRV,23/05/2021,1582821,1181255,401566,27,4073557,28.9981213
4388,Croatia,HRV,24/05/2021,1605287,1195088,410199,20,4073557,29.33770167
4389,Croatia,HRV,25/05/2021,1608291,1197164,411127,26,4073557,29.3886645
4390,Croatia,HRV,26/05/2021,1645332,1221109,424223,21,4073557,29.97648001
4391,Croatia,HRV,27/05/2021,1686585,1240309,446276,21,4073557,30.44781256
4392,Croatia,HRV,28/05/2021,1722430,1254659,467771,10,4073557,30.80008455
4393,Croatia,HRV,29/05/2021,1748726,1270392,478334,11,4073557,31.1863072
4394,Croatia,HRV,30/05/2021,1751087,1272513,478574,10,4073557,31.23837472
4395,Croatia,HRV,31/05/2021,1773289,1280300,492989,12,4073557,31.42953443
4396,Croatia,HRV,01/06/2021,1803557,1293847,509710,12,4073557,31.76209391
4397,Croatia,HRV,02/06/2021,1847314,1312272,535042,8,4073557,32.21440132
4398,Croatia,HRV,03/06/2021,1855003,1317038,537965,8,4073557,32.33139981
4399,Croatia,HRV,04/06/2021,1885772,1329754,556018,14,4073557,32.64355942
4400,Croatia,HRV,05/06/2021,1902092,1337469,564623,11,4073557,32.83295164
4401,Croatia,HRV,06/06/2021,1903673,1338154,565519,13,4073557,32.84976741
4402,Croatia,HRV,07/06/2021,1920656,1345741,574915,6,4073557,33.03601742
4403,Croatia,HRV,08/06/2021,1947784,1357103,590681,5,4073557,33.31493827
4404,Croatia,HRV,10/06/2021,2042889,1386564,656325,7,4073557,34.0381637
4405,Croatia,HRV,11/06/2021,2087157,1401647,685510,7,4073557,34.40842978
4406,Croatia,HRV,13/06/2021,2139816,1413933,725833,9,4073557,34.71003352
4407,Croatia,HRV,14/06/2021,2164874,1419924,744950,0,4073557,34.857104
4408,Croatia,HRV,15/06/2021,2196552,1427566,768986,20,4073557,35.04470417
4409,Croatia,HRV,16/06/2021,2219196,1428340,790856,8,4073557,35.06370477
4410,Croatia,HRV,18/06/2021,2318428,1442925,875503,3,4073557,35.42174566
4411,Croatia,HRV,20/06/2021,2359472,1450798,908674,1,4073557,35.61501656
4412,Croatia,HRV,21/06/2021,2379658,1455647,924011,5,4073557,35.73405257
4413,Croatia,HRV,22/06/2021,2389633,1456750,932833,8,4073557,35.76112965
4414,Croatia,HRV,23/06/2021,2424695,1462287,962408,6,4073557,35.89705508
4415,Croatia,HRV,25/06/2021,2502912,1472708,1030204,2,4073557,36.15287573
4416,Croatia,HRV,26/06/2021,2524626,1476642,1047984,4,4073557,36.24944981
4417,Croatia,HRV,27/06/2021,2529612,1478516,1051096,1,4073557,36.29545383
4418,Croatia,HRV,28/06/2021,2545040,1482581,1062459,3,4073557,36.39524376
4419,Croatia,HRV,29/06/2021,2573481,1488707,1084774,2,4073557,36.5456283
4420,Croatia,HRV,02/07/2021,2633195,1500932,1132263,3,4073557,36.84573458
4421,Croatia,HRV,03/07/2021,2664327,1506223,1158104,3,4073557,36.97562106
4422,Croatia,HRV,04/07/2021,2669307,1508083,1161224,3,4073557,37.0212814
4423,Croatia,HRV,05/07/2021,2687515,1511987,1175528,3,4073557,37.11711902
4424,Croatia,HRV,06/07/2021,2714126,1518820,1195306,1,4073557,37.2848594
4425,Croatia,HRV,07/07/2021,2741251,1526876,1214375,2,4073557,37.48262268
4426,Croatia,HRV,09/07/2021,2792456,1543689,1248767,2,4073557,37.89535779
4427,Croatia,HRV,10/07/2021,2814234,1550632,1263602,0,4073557,38.06579851
4428,Croatia,HRV,11/07/2021,2817143,1552689,1264454,1,4073557,38.11629492
4429,Croatia,HRV,12/07/2021,2833080,1557706,1275374,0,4073557,38.2394551
4430,Croatia,HRV,13/07/2021,2848709,1562081,1286628,2,4073557,38.34685509
4431,Croatia,HRV,14/07/2021,2870866,1569371,1301495,2,4073557,38.52581417
4432,Croatia,HRV,16/07/2021,2906350,1584407,1321943,0,4073557,38.89492647
4433,Croatia,HRV,17/07/2021,2915530,1588753,1326777,1,4073557,39.00161456
4434,Croatia,HRV,18/07/2021,2917001,1589579,1327422,2,4073557,39.02189168
4435,Croatia,HRV,19/07/2021,2930768,1593590,1337178,2,4073557,39.12035599
4436,Croatia,HRV,20/07/2021,2948798,1599146,1349652,2,4073557,39.25674785
4437,Croatia,HRV,21/07/2021,2965335,1604513,1360822,3,4073557,39.38850003
4438,Croatia,HRV,22/07/2021,2980716,1610989,1369727,1,4073557,39.54747657
4439,Croatia,HRV,23/07/2021,2997335,1617306,1380029,1,4073557,39.70254988
4440,Croatia,HRV,25/07/2021,3008752,1620439,1388313,0,4073557,39.77946055
4441,Croatia,HRV,26/07/2021,3018451,1623475,1394976,0,4073557,39.85399001
4442,Croatia,HRV,27/07/2021,3031563,1628084,1403479,2,4073557,39.96713437
4443,Croatia,HRV,28/07/2021,3042701,1632151,1410550,0,4073557,40.06697341
4444,Croatia,HRV,30/07/2021,3068657,1643402,1425255,1,4073557,40.34316937
4445,Croatia,HRV,31/07/2021,3078364,1646466,1431898,4,4073557,40.41838619
4446,Croatia,HRV,01/08/2021,3080719,1647156,1433563,5,4073557,40.43532471
4447,Croatia,HRV,02/08/2021,3091467,1650326,1493859,4,4073557,40.51314367
4448,Croatia,HRV,03/08/2021,3099209,1653601,1498932,3,4073557,40.59354024
4449,Croatia,HRV,04/08/2021,3109586,1656936,1506706,1,4073557,40.67540972
4450,Croatia,HRV,05/08/2021,3110259,1657443,1506924,0,4073557,40.68785585
4451,Croatia,HRV,06/08/2021,3118842,1660504,1513106,3,4073557,40.76299902
4452,Croatia,HRV,07/08/2021,3123548,1662342,1516479,0,4073557,40.80811929
4453,Croatia,HRV,08/08/2021,3125230,1663029,1517761,1,4073557,40.82498416
4454,Croatia,HRV,09/08/2021,3131892,1665334,1522586,1,4073557,40.88156861
4455,Croatia,HRV,10/08/2021,3140874,1667896,1529492,1,4073557,40.94446205
4456,Croatia,HRV,11/08/2021,3148900,1671367,1534745,2,4073557,41.02967014
4457,Croatia,HRV,12/08/2021,3157783,1674878,1540880,0,4073557,41.11586017
4458,Croatia,HRV,13/08/2021,3166258,1678479,1546645,3,4073557,41.20425957
4459,Croatia,HRV,15/08/2021,3170096,1679731,1549881,2,4073557,41.23499438
4460,Croatia,HRV,16/08/2021,3176538,1682143,1554491,1,4073557,41.29420553
4461,Croatia,HRV,17/08/2021,3182592,1684554,1558636,2,4073557,41.35339213
4462,Croatia,HRV,18/08/2021,3191520,1688016,1564842,3,4073557,41.43837928
4463,Croatia,HRV,19/08/2021,3200638,1691778,1571296,3,4073557,41.530731
4464,Croatia,HRV,20/08/2021,3208101,1694827,1576504,3,4073557,41.6055796
4465,Croatia,HRV,21/08/2021,3212084,1697152,1578699,1,4073557,41.66265502
4466,Croatia,HRV,22/08/2021,3212783,1697583,1579035,3,4073557,41.67323545
4467,Croatia,HRV,23/08/2021,3219595,1700378,1583703,3,4073557,41.74184871
4468,Croatia,HRV,24/08/2021,3227814,1703929,1589077,2,4073557,41.82902068
4469,Croatia,HRV,26/08/2021,3244822,1712434,1599278,4,4073557,42.03780627
4470,Croatia,HRV,27/08/2021,3253119,1716520,1604377,6,4073557,42.13811173
4471,Croatia,HRV,28/08/2021,3257094,1718925,1606701,2,4073557,42.19715104
4472,Croatia,HRV,29/08/2021,3258375,1719744,1607430,6,4073557,42.21725632
4473,Croatia,HRV,30/08/2021,3264851,1723136,1611262,1,4073557,42.30052507
4474,Croatia,HRV,01/09/2021,3278961,1730522,1619592,3,4073557,42.48184081
4475,Croatia,HRV,02/09/2021,3286459,1734997,1624041,4,4073557,42.59169566
4476,Croatia,HRV,03/09/2021,3293563,1738722,1628334,11,4073557,42.68313908
4477,Croatia,HRV,04/09/2021,3296797,1740837,1630259,6,4073557,42.73505931
4478,Croatia,HRV,05/09/2021,3297256,1741244,1630465,7,4073557,42.74505058
4479,Croatia,HRV,06/09/2021,3302352,1744048,1633388,8,4073557,42.81388477
4480,Croatia,HRV,10/10/2021,3486793,1852899,1633894,9,4073557,45.48602118
4481,Croatia,HRV,11/10/2021,3491225,1855439,1737752,6,4073557,45.54837455
4482,Croatia,HRV,12/10/2021,3496972,1858610,1741129,24,4073557,45.62621807
4483,Croatia,HRV,13/10/2021,3503116,1861783,1744717,27,4073557,45.70411068
4484,Croatia,HRV,14/10/2021,3510623,1865665,1749058,18,4073557,45.79940823
4485,Croatia,HRV,15/10/2021,3516613,1868374,1752644,15,4073557,45.86591031
4486,Croatia,HRV,16/10/2021,3520008,1870176,1754676,15,4073557,45.91014683
4487,Croatia,HRV,17/10/2021,3520417,1870455,1754919,19,4073557,45.91699588
4488,Croatia,HRV,18/10/2021,3524319,1872076,1757089,11,4073557,45.95678912
4489,Croatia,HRV,19/10/2021,3530290,1875073,1760158,21,4073557,46.03036118
4490,Croatia,HRV,20/10/2021,3537299,1877622,1763617,23,4073557,46.09293549
4491,Croatia,HRV,21/10/2021,3545766,1881702,1767965,17,4073557,46.19309365
4492,Croatia,HRV,22/10/2021,3554203,1885279,1772187,17,4073557,46.28090389
4493,Croatia,HRV,23/10/2021,3557853,1886923,1774037,25,4073557,46.32126174
4494,Croatia,HRV,24/10/2021,3558842,1887251,1774513,28,4073557,46.32931367
4495,Croatia,HRV,25/10/2021,3566066,1889710,1777373,22,4073557,46.3896786
4496,Cuba,CUB,31/05/2021,2037745,1185218,147135,7,11314641,10.47508268
4497,Cuba,CUB,01/06/2021,2223826,1304698,148738,8,11314641,11.53105962
4498,Cuba,CUB,02/06/2021,2408135,1431827,150897,7,11314641,12.65463924
4499,Cuba,CUB,03/06/2021,2592575,1558013,154116,12,11314641,13.76988452
4500,Cuba,CUB,04/06/2021,2734854,1668071,156579,8,11314641,14.74258883
4501,Cuba,CUB,05/06/2021,2844682,1745588,157625,7,11314641,15.42769231
4502,Cuba,CUB,06/06/2021,2882587,1772586,157637,11,11314641,15.66630351
4503,Cuba,CUB,07/06/2021,2946572,1810895,173704,9,11314641,16.00488252
4504,Cuba,CUB,08/06/2021,3016266,1833775,213372,13,11314641,16.2070984
4505,Cuba,CUB,09/06/2021,3128573,1845189,307667,8,11314641,16.30797654
4506,Cuba,CUB,10/06/2021,3272579,1884592,406973,12,11314641,16.65622444
4507,Cuba,CUB,11/06/2021,3419657,1930901,500472,12,11314641,17.06550831
4508,Cuba,CUB,12/06/2021,3583709,1970250,578385,0,11314641,17.41327895
4509,Cuba,CUB,13/06/2021,3632080,2005691,591072,0,11314641,17.72651028
4510,Cuba,CUB,14/06/2021,3848406,2050296,666617,0,11314641,18.12073401
4511,Cuba,CUB,15/06/2021,4084278,2094260,733460,41,11314641,18.50929252
4512,Cuba,CUB,16/06/2021,4328291,2145685,793126,8,11314641,18.96379213
4513,Cuba,CUB,17/06/2021,4536882,2187097,835812,12,11314641,19.32979579
4514,Cuba,CUB,18/06/2021,4721599,2223404,873690,6,11314641,19.65068092
4515,Cuba,CUB,19/06/2021,4855270,2244336,905692,8,11314641,19.83568016
4516,Cuba,CUB,20/06/2021,4892044,2244350,913057,16,11314641,19.83580389
4517,Cuba,CUB,21/06/2021,4979420,2277657,924789,11,11314641,20.1301747
4518,Cuba,CUB,22/06/2021,5113926,2372246,940185,11,11314641,20.96616234
4519,Cuba,CUB,23/06/2021,5229916,2467275,947660,10,11314641,21.80603874
4520,Cuba,CUB,24/06/2021,5328292,2553263,953778,13,11314641,22.56600983
4521,Cuba,CUB,25/06/2021,5492355,2634418,959998,16,11314641,23.28326634
4522,Cuba,CUB,26/06/2021,5591222,2689157,961917,10,11314641,23.76705545
4523,Cuba,CUB,27/06/2021,5676321,2696277,1006300,12,11314641,23.82998276
4524,Cuba,CUB,28/06/2021,5848491,2742615,1088898,10,11314641,24.23952293
4525,Cuba,CUB,29/06/2021,5988743,2758893,1169638,12,11314641,24.38338963
4526,Cuba,CUB,30/06/2021,6132569,2774473,1252751,17,11314641,24.52108732
4527,Cuba,CUB,01/07/2021,6394334,2797599,1450900,14,11314641,24.72547737
4528,Cuba,CUB,02/07/2021,6572661,2832316,1559993,18,11314641,25.03230991
4529,Cuba,CUB,03/07/2021,6675818,2869501,1609454,20,11314641,25.36095489
4530,Cuba,CUB,04/07/2021,6718887,2897404,1624481,15,11314641,25.60756457
4531,Cuba,CUB,05/07/2021,6759085,2926788,1634995,14,11314641,25.86726349
4532,Cuba,CUB,06/07/2021,6833720,2966587,1664980,21,11314641,26.21901128
4533,Cuba,CUB,07/07/2021,7005786,3002424,1700787,15,11314641,26.5357425
4534,Cuba,CUB,08/07/2021,7160316,3024565,1739327,18,11314641,26.73142701
4535,Cuba,CUB,09/07/2021,7275137,3039304,1752137,26,11314641,26.86169186
4536,Cuba,CUB,10/07/2021,7469503,3045823,1862930,28,11314641,26.91930747
4537,Cuba,CUB,11/07/2021,7507406,3047144,1894508,0,11314641,26.93098261
4538,Cuba,CUB,12/07/2021,7618028,3073310,1926776,78,11314641,27.1622405
4539,Cuba,CUB,13/07/2021,7767601,3152911,1968715,42,11314641,27.8657626
4540,Cuba,CUB,14/07/2021,7900105,3220481,2014001,29,11314641,28.46295344
4541,Cuba,CUB,15/07/2021,8029388,3282912,2055163,51,11314641,29.01472526
4542,Cuba,CUB,16/07/2021,8146748,3331526,2091439,67,11314641,29.44438096
4543,Cuba,CUB,17/07/2021,8225205,3358752,2108739,65,11314641,29.68500724
4544,Cuba,CUB,18/07/2021,8260167,3367337,2109050,52,11314641,29.76088238
4545,Cuba,CUB,19/07/2021,8316836,3386699,2113381,62,11314641,29.9320058
4546,Cuba,CUB,20/07/2021,8388988,3409164,2119974,61,11314641,30.13055385
